birth_state,status,injury_start_date,birth_date,search_full_name,injury_notes,team,fantasy_data_id,position,rotoworld_id,stats_id,depth_chart_order,sportradar_id,depth_chart_position,hashtag,first_name,search_last_name,search_rank,search_first_name,birth_city,pandascore_id,fantasy_positions,college,last_name,espn_id,injury_status,metadata,age,yahoo_id,height,number,birth_country,weight,injury_body_part,full_name,high_school,swish_id,gsis_id,player_id,active,news_updated,sport,practice_description,years_exp,rotowire_id,practice_participation
None,Inactive,None,1992-02-15,terronward,None,None,17089.0,RB,None,590686.0,None,003f8716-bc1a-4328-9a98-80ed932eb4e5,None,#terronward-NFL-FA-28,Terron,ward,9999999.0,terron,None,None,['RB'],Oregon State,Ward,2577023.0,None,None,28.0,28832.0,"5'7""",28.0,None,201,None,Terron Ward,De La Salle HS (CA),None,None,2621,False,1521174601778.0,nfl,None,5.0,10596.0,None
None,Active,None,1998-09-15,calebhuntley,None,ATL,None,RB,None,None,None,77921652-c664-4511-91c7-77027bbb2647,None,#calebhuntley-NFL-ATL-42,Caleb,huntley,433.0,caleb,None,None,['RB'],Ball State,Huntley,None,Questionable,None,24.0,None,70,42.0,None,229,None,Caleb Huntley,Locust Grove (GA),1058693.0,None,7741,True,1671564653729.0,nfl,None,2.0,15239.0,None
None,Active,None,1998-04-08,rodneywilliams,None,PIT,None,TE,None,None,None,e480b9d0-d254-11ec-b16e-cf7159baf83d,None,#rodneywilliams-NFL-PIT-87,Rodney,williams,343.0,rodney,None,None,['TE'],Tennessee-Martin,Williams,None,None,None,25.0,None,76,87.0,None,235,None,Rodney Williams,Germantown (TN),948705.0,None,8757,True,1673406620930.0,nfl,None,1.0,16480.0,None
None,Active,None,1993-07-19,mitchellpaige,None,None,19638.0,WR,None,696104.0,None,0d48f293-b85e-46f7-9c43-7fd0779105ca,None,#mitchellpaige-NFL-FA-83,Mitchell,paige,9999999.0,mitchell,None,None,['WR'],Indiana,Paige,2979495.0,None,None,28.0,30863.0,67,83.0,None,176,None,Mitchell Paige,Guerin Catholic (IN),None,None,4727,True,None,nfl,None,5.0,12258.0,None
None,Inactive,None,1993-06-04,joecallahan,None,None,18525.0,QB,None,617316.0,None,c67e52b1-0801-4a6c-802c-32cdc78bb7c9,None,#joecallahan-NFL-FA-2,Joe,callahan,9999999.0,joe,None,None,['QB'],Wesley,Callahan,3078660.0,None,None,28.0,29722.0,73,2.0,None,216,None,Joe Callahan,Holy Spirit (NJ),None,00-0032630,3717,False,1575217211492.0,nfl,None,6.0,11441.0,None
None,Inactive,None,1989-06-01,michaelpreston,None,None,14806.0,WR,None,580909.0,None,8ec84057-a244-491c-8f5e-36252a8ca70e,None,#michaelpreston-NFL-FA-14,Michael,preston,9999999.0,michael,None,None,['WR'],Heidelberg - OH,Preston,14610.0,None,None,28.0,25144.0,"6'5""",14.0,None,206,None,Michael Preston,None,None,None,1313,False,None,nfl,None,3.0,None,None
None,Active,None,1996-04-13,chaseedmonds,None,TB,19919.0,RB,13255.0,832900.0,2.0,d8d9b161-7ef4-42bf-89b7-7edf806a0ad1,RB,#chaseedmonds-NFL-TB-22,Chase,edmonds,153.0,chase,None,None,['RB'],Fordham,Edmonds,3119195.0,None,None,27.0,31104.0,69,22.0,None,205,None,Chase Edmonds,Central Dauphin East (PA),832900.0,00-0034681,5000,True,1678988737555.0,nfl,None,5.0,12667.0,None
None,Inactive,None,1989-11-18,cyrusgray,None,None,14070.0,RB,None,449183.0,None,e75d1c7c-d4df-4d17-82a9-57c97cd63d02,None,#cyrusgray-NFL-FA-30,Cyrus,gray,9999999.0,cyrus,None,None,['RB'],Texas A&M,Gray,14897.0,None,None,28.0,25892.0,"5'10""",30.0,None,198,None,Cyrus Gray,None,None,None,1130,False,None,nfl,None,4.0,8059.0,None
None,Inactive,None,1990-11-11,andrewopoku,None,None,18781.0,WR,None,541395.0,None,,None,#andrewopoku-NFL-FA-0,Andrew,opoku,9999999.0,andrew,None,None,['WR'],Delaware,Opoku,2513048.0,None,None,27.0,30077.0,"6'4""",0.0,None,225,None,Andrew Opoku,None,None,None,3948,False,None,nfl,None,0.0,11674.0,None
None,Active,None,2000-04-25,javontewilliams,None,DEN,None,RB,None,None,1.0,889dcdc5-3d88-45df-9677-5ad7ff87c011,RB,#javontewilliams-NFL-DEN-33,Javonte,williams,26.0,javonte,None,None,['RB'],North Carolina,Williams,None,Questionable,{'source_id': 'efd3b69f-ba50-451e-94ca-c779ac26fb45'},23.0,None,70,33.0,None,220,None,Javonte Williams,Wallace-Rose Hill (NC),1107881.0,None,7588,True,1682017506949.0,nfl,None,2.0,15306.0,None
None,Inactive,None,None,playerinvalid,None,None,None,QB,None,None,None,None,None,#playerinvalid-NFL-FA,Player,invalid,None,player,None,None,['QB'],,Invalid,None,None,None,None,None,,None,None,,None,Player Invalid,None,None,None,8216,False,None,nfl,None,0.0,None,None
None,Inactive,None,1990-09-22,denardrobinson,None,None,15018.0,RB,8457.0,511490.0,None,b45f0ca8-9f84-4893-86d7-b86bb6a588a7,None,#denardrobinson-NFL-FA-16,Denard,robinson,9999999.0,denard,None,None,['RB'],Michigan,Robinson,15951.0,None,None,29.0,26758.0,"6'0""",16.0,None,197,None,Denard Robinson,Deerfield Beach (FL),None,None,1449,False,None,nfl,None,7.0,8803.0,None
None,Active,None,1998-01-04,joereed,None,CHI,21718.0,WR,None,None,None,4c449f2b-a566-4c9c-882c-a70991d1aa54,None,#joereed-NFL-CHI-80,Joe,reed,611.0,joe,None,None,['WR'],Virginia,Reed,4037591.0,None,None,25.0,32821.0,72,80.0,None,224,None,Joe Reed,Randolph-Henry (VA),924222.0,None,6913,True,1674163843163.0,nfl,None,3.0,14428.0,None
None,Active,None,1996-11-25,jamariusway,None,None,21637.0,WR,None,1071592.0,None,e11bcf13-8e69-439c-9305-349f73af4b97,None,#jamariusway-NFL-FA-83,Jamarius,way,9999999.0,jamarius,None,None,['WR'],South Alabama,Way,4261077.0,None,None,25.0,32625.0,76,83.0,None,220,None,Jamarius Way,Glades Central,None, 00-0035706,6713,True,1564975506239.0,nfl,None,3.0,13888.0,None
None,Active,None,1996-12-15,omarbayless,Bayless will require surgery and a timetable for return is unknown.,None,21963.0,WR,None,None,None,488cf673-fb92-4701-abd0-4641987642ee,None,#omarbayless-NFL-FA-85,Omar,bayless,643.0,omar,None,None,['WR'],Arkansas State,Bayless,3917166.0,None,None,25.0,33132.0,73,85.0,None,210,None,Omar Bayless,Laurel (MS),874368.0,None,7080,True,1660575647954.0,nfl,None,2.0,14585.0,None
None,Active,None,1995-03-15,danarnold,None,PHI,19659.0,TE,None,1053627.0,None,d479a777-b53b-4bbf-a8e4-0c1675ac48df,None,#danarnold-NFL-PHI-0,Dan,arnold,9999999.0,dan,None,None,['TE'],Wisconsin-Platteville,Arnold,4212989.0,None,None,28.0,30891.0,78,0.0,None,220,None,Dan Arnold,Shanley (ND),1053627.0,00-0034011,4741,True,1683237012604.0,nfl,None,6.0,12276.0,None
None,Active,None,1995-11-19,alexmcgough,None,None,20044.0,QB,None,824864.0,None,b47fe0b2-e002-42a7-ab84-4b9e61adc9e3,None,#alexmcgough-NFL-FA-10,Alex,mcgough,1402.0,alex,None,None,['QB'],Florida International,McGough,3128843.0,None,None,26.0,31190.0,75,10.0,None,214,None,Alex McGough,Gaither (FL),None,00-0034732,5124,True,1629834027450.0,nfl,None,4.0,13003.0,None
None,Active,None,1997-02-07,anthonyjones,None,None,22404.0,RB,None,None,None,79a45bfb-f168-4d9e-920f-3f63ad9426c8,None,#anthonyjones-NFL-FA-36,Anthony,jones,9999999.0,anthony,None,None,['RB'],Florida International,Jones,None,None,None,24.0,33284.0,71,36.0,None,215,None,Anthony Jones,Miami Central (FL),None,None,7424,True,1599693359926.0,nfl,None,2.0,14870.0,None
None,Inactive,None,1992-11-10,alonzomoore,None,None,19364.0,WR,None,651680.0,None,e1cdadae-de46-4829-9450-695dae2d7fbf,None,#alonzomoore-NFL-FA-0,Alonzo,moore,9999999.0,alonzo,None,None,['WR'],Nebraska,Moore,2974323.0,None,None,29.0,30685.0,74,0.0,None,195,None,Alonzo Moore,Winnfield (LA),None,None,4494,True,None,nfl,None,5.0,12325.0,None
None,Inactive,None,1990-02-12,marceljensen,None,None,16254.0,TE,None,496105.0,None,ad9badc2-77a4-4f87-8f5a-060863780b30,None,#marceljensen-NFL-FA-83,Marcel,jensen,9999999.0,marcel,None,None,['TE'],Fresno State,Jensen,17183.0,None,None,30.0,27875.0,"6'6""",83.0,None,270,None,Marcel Jensen,Rodriguez (CA),None,None,1985,False,None,nfl,None,6.0,9683.0,None
None,Active,None,1996-07-21,rileyridley,None,None,20925.0,WR,13972.0,914009.0,None,9c04ad60-9726-42d3-9836-7d95723f8eb6,None,#rileyridley-NFL-FA-0,Riley,ridley,402.0,riley,None,None,['WR'],Georgia,Ridley,4035015.0,None,None,25.0,31958.0,73,0.0,None,200,None,Riley Ridley,Deerfield Beach (FL),914009.0, 00-0035590,5873,True,1630439750326.0,nfl,None,3.0,13531.0,None
None,Inactive,None,None,marlonwilliams,None,None,None,WR,None,None,None,0c117c69-d409-4dfd-8e02-e55988301b2b,None,#marlonwilliams-NFL-FA-0,Marlon,williams,None,marlon,None,None,['WR'],UCF,Williams,None,None,"{'source_id': '174bdc1d-26b1-49a8-b765-98598be2cc39', 'rookie_year': '2021'}",None,None,72,0.0,None,215,None,Marlon Williams,McGill-Toolen,None,None,7545,True,1620062736674.0,nfl,None,1.0,15279.0,None
None,Active,None,1997-10-11,colefotheringham,None,LV,None,TE,None,None,None,320bc720-d3a5-11ec-96a0-c3471a31202c,None,#colefotheringham-NFL-LV-85,Cole,fotheringham,334.0,cole,None,None,['TE'],Utah,Fotheringham,None,None,None,25.0,None,76,85.0,None,246,None,Cole Fotheringham,San Clemente (CA),913155.0,None,8840,True,1673375116100.0,nfl,None,1.0,16556.0,None
None,Inactive,None,1986-06-13,clydegates,None,None,12754.0,WR,None,557952.0,None,26dd8e50-8f7a-43d6-8a98-addaaeb8194b,None,#clydegates-NFL-FA-10,Clyde,gates,9999999.0,clyde,None,None,['WR'],Abilene Christian,Gates,14209.0,None,None,31.0,24898.0,"6'0""",10.0,None,190,None,Clyde Gates,None,None,None,804,False,None,nfl,None,4.0,None,None
None,Active,None,1998-05-02,ajdillon,None,GB,21802.0,RB,None,None,2.0,e10bfeb8-ea01-47bc-bfa8-45f6dcbf71b3,RB,#ajdillon-NFL-GB-28,AJ,dillon,62.0,aj,None,None,['RB'],Boston College,Dillon,4239934.0,None,None,25.0,32732.0,72,28.0,None,247,None,AJ Dillon,Lawrence Academy (MA),1060545.0,None,6828,True,1673436623008.0,nfl,None,3.0,14370.0,None
None,Inactive,None,1988-03-28,joemorgan,None,None,13341.0,WR,None,333427.0,None,927301a1-5905-4a22-a85f-acc56db126c9,None,#joemorgan-NFL-FA-16,Joe,morgan,9999999.0,joe,None,None,['WR'],Walsh,Morgan,14424.0,None,None,32.0,25290.0,"6'1""",16.0,None,184,None,Joe Morgan,McKinley (OH),None,None,958,False,None,nfl,None,9.0,7408.0,None
None,Active,None,1995-07-24,braloncherry,None,None,19609.0,WR,None,728173.0,None,4f2ceb0b-4b7c-4873-83b0-6cbf190d07c5,None,#braloncherry-NFL-FA-88,Bra'Lon,cherry,9999999.0,bralon,None,None,['WR'],North Carolina State,Cherry,3051708.0,None,None,26.0,30746.0,71,88.0,None,187,None,Bra'Lon Cherry,New Bern,None,None,4779,True,None,nfl,None,5.0,None,None
None,Active,None,None,trevonbradford,None,None,None,WR,None,None,None,99a25580-ca2b-11ec-a896-a541b322f383,None,#trevonbradford-NFL-FA-0,Trevon,bradford,689.0,trevon,None,None,['WR'],Oregon State,Bradford,None,None,{'years_exp_shift': '1'},None,None,69,0.0,None,183,None,Trevon Bradford,Oregon City (OR),913587.0,None,8581,True,1661893851174.0,nfl,None,1.0,16312.0,None
None,Active,None,1994-11-02,jordanhoward,None,None,18067.0,RB,11339.0,750802.0,None,4b09ab09-1457-4c9d-a99d-6a03d8e76c76,None,#jordanhoward-NFL-FA-28,Jordan,howard,9999999.0,jordan,None,None,['RB'],Indiana,Howard,3060022.0,None,None,28.0,29384.0,72,28.0,None,222,None,Jordan Howard,Gardendale (AL),750802.0,00-0032780,3306,True,1668604227540.0,nfl,None,6.0,10815.0,None
None,Active,None,1999-01-19,jonathantaylor,None,IND,21682.0,RB,None,None,1.0,925195a4-06ba-4e37-ae7d-a3d6a5419139,RB,#jonathantaylor-NFL-IND-28,Jonathan,taylor,3.0,jonathan,None,None,['RB'],Wisconsin,Taylor,4242335.0,Questionable,None,24.0,32711.0,70,28.0,None,226,None,Jonathan Taylor,Salem (NJ),1065406.0,None,6813,True,1681954224577.0,nfl,None,3.0,14455.0,None
None,Active,None,1999-06-19,pookawilliams,None,None,None,RB,None,None,None,5bf3aeab-9430-4b76-a4fc-e973a0c8b3b1,None,#pookawilliams-NFL-FA-12,Pooka,williams,371.0,pooka,None,None,['RB'],Kansas,Williams,None,None,{'source_id': 'bde637e9-35cd-4ed3-ac18-0bbccd594a1e'},23.0,None,69,12.0,None,177,None,Pooka Williams,Hahnville (LA),1124459.0,None,7560,True,1660500636702.0,nfl,None,1.0,15223.0,None
None,Active,None,1995-12-09,jarvionfranklin,None,None,20340.0,RB,None,821475.0,None,b12a30ab-c36e-4a60-b1de-1ab9cff34524,None,#jarvionfranklin-NFL-FA-40,Jarvion,franklin,9999999.0,jarvion,None,None,['RB'],Western Michigan,Franklin,3129453.0,None,None,26.0,31485.0,72,40.0,None,225,None,Jarvion Franklin,Andrews,None,00-0034205,5278,True,1535991932832.0,nfl,None,4.0,12947.0,None
None,Active,None,1998-12-17,jkdobbins,None,BAL,21674.0,RB,None,None,1.0,a57b9914-4315-4295-98b4-9b348c52d6a1,RB,#jkdobbins-NFL-BAL-27,J.K.,dobbins,49.0,jk,None,None,['RB'],Ohio State,Dobbins,4241985.0,None,None,24.0,32725.0,70,27.0,None,212,None,J.K. Dobbins,La Grange (TX),976513.0,None,6806,True,1673875508151.0,nfl,None,3.0,14418.0,None
None,Active,None,1997-05-15,ashtondulin,None,IND,21349.0,WR,None,1166036.0,2.0,f374262b-d642-4d05-9584-5955548ee4d1,RWR,#ashtondulin-NFL-IND-16,Ashton,dulin,9999999.0,ashton,None,None,['WR'],Malone (OH),Dulin,4061956.0,None,None,25.0,32292.0,73,16.0,None,215,None,Ashton Dulin,Reynoldsburg (OH),1166036.0, 00-0035021,6427,True,1678893658084.0,nfl,None,4.0,13854.0,None
None,Inactive,None,None,playerinvalid,None,None,None,TE,None,None,None,None,None,#playerinvalid-NFL-FA,Player,invalid,None,player,None,None,['TE'],,Invalid,None,None,None,None,None,,None,None,,None,Player Invalid,None,None,None,8128,False,None,nfl,None,0.0,None,None
None,Active,None,1997-08-22,dontariodrummond,None,DAL,None,WR,None,None,3.0,e653cd10-d30d-11ec-8b77-45b1765fd110,SWR,#dontariodrummond-NFL-DAL-19,Dontario,drummond,9999999.0,dontario,None,None,['WR'],Ole Miss,Drummond,None,None,{'source_id': 'dd41919a-307f-46e6-ad91-4d0f45eb845b'},25.0,None,73,19.0,None,220,None,Dontario Drummond,Laurel (MS),1161108.0,None,8166,True,1674512119292.0,nfl,None,1.0,16021.0,None
None,Inactive,None,1993-08-06,kjbrent,None,None,18654.0,WR,None,604906.0,None,01a4e683-068c-4ae2-bb93-4940abc7c53a,None,#kjbrent-NFL-FA-15,K.J.,brent,9999999.0,kj,None,None,['WR'],Wake Forest,Brent,2577664.0,None,None,28.0,29953.0,75,15.0,None,202,None,K.J. Brent,Marvin Ridge (NC),None,00-0032926,3834,False,1570661462516.0,nfl,None,6.0,11512.0,None
None,Active,None,1993-12-15,colinthompson,None,None,19542.0,TE,None,694629.0,None,1d55ba37-c09e-4945-b7ae-8d84e2357283,None,#colinthompson-NFL-FA-86,Colin,thompson,9999999.0,colin,None,None,['TE'],Temple,Thompson,2980120.0,None,None,29.0,30740.0,76,86.0,None,255,None,Colin Thompson,Archbishop Wood (PA),694629.0,00-0033720,4647,True,1673917517919.0,nfl,None,6.0,12375.0,None
None,Active,None,1995-12-17,nickguggemos,None,GB,None,TE,None,None,None,58bad26f-f848-4968-8dfc-d4f9c8d4d77f,None,#nickguggemos-NFL-GB-46,Nick,guggemos,9999999.0,nick,None,None,['TE'],St. Thomas,Guggemos,None,None,None,27.0,None,77,46.0,None,241,None,Nick Guggemos,Benilde-St. Margaret (MN),1284193.0,None,8038,True,1673415321555.0,nfl,None,2.0,15691.0,None
None,Inactive,None,1989-05-03,brandonbostick,None,None,4276.0,TE,None,512804.0,None,e804ffee-597a-434f-8e72-7db5893225d6,None,#brandonbostick-NFL-FA-0,Brandon,bostick,9999999.0,brandon,None,None,['TE'],Newberry,Bostick,15688.0,None,None,32.0,26538.0,75,0.0,None,250,None,Brandon Bostick,West Florence (SC),None,None,165,False,None,nfl,None,10.0,9102.0,None
None,Active,None,None,shaqroland,None,CHI,20606.0,WR,None,694031.0,None,,None,#shaqroland-NFL-CHI-6,Shaq,roland,1104.0,shaq,None,None,['WR'],West Georgia,Roland,2978744.0,None,None,None,31665.0,"6'2""",6.0,None,170,None,Shaq Roland,None,None,None,5638,True,1529018101361.0,nfl,None,1.0,13242.0,None
None,Inactive,None,None,zachdorazio,None,None,17444.0,WR,None,602932.0,None,b63144f8-2b0f-458c-91da-f974989c9a51,None,#zachdorazio-NFL-FA-83,Zach,dorazio,9999999.0,zach,None,None,['WR'],Akron,D'Orazio,2574271.0,None,None,None,29137.0,"6'2""",83.0,None,213,None,Zach D'Orazio,None,None,None,2962,False,None,nfl,None,0.0,None,None
None,Inactive,None,1992-11-10,herbwaters,None,None,18539.0,WR,None,691593.0,None,c70d3c47-a3a9-4f72-abc2-3d022ab9d702,None,#herbwaters-NFL-FA-35,Herb,waters,9999999.0,herb,None,None,['WR'],Miami,Waters,2969976.0,None,None,29.0,29749.0,72,35.0,None,188,None,Herb Waters,Homestead (FL),None,00-0032652,3729,False,1567105238978.0,nfl,None,6.0,11567.0,None
None,Inactive,None,1992-03-11,manassehgarner,None,None,17072.0,WR,None,556265.0,None,052641cc-ba5c-42dd-9022-0a9caa643096,None,#manassehgarner-NFL-FA-47,Manasseh,garner,9999999.0,manasseh,None,None,['WR'],Pittsburgh,Garner,2515609.0,None,None,29.0,29095.0,74,47.0,None,239,None,Manasseh Garner,Brashear (PA),None,00-0031996,2604,False,1566169837807.0,nfl,None,7.0,10826.0,None
None,Inactive,None,1983-10-30,trentedwards,None,None,12335.0,QB,None,None,None,b6fd76a2-0cc1-4323-8379-d8d28d524098,None,#trentedwards-NFL-FA-5,Trent,edwards,9999999.0,trent,None,None,['QB'],Stanford,Edwards,None,None,None,33.0,None,"6'4""",5.0,None,231,None,Trent Edwards,None,None,None,739,False,None,nfl,None,6.0,None,None
None,Inactive,None,1993-01-30,kennethharper,None,None,17198.0,RB,None,608368.0,None,06be99d3-6dae-4a33-ad5b-c541cfd5e237,None,#kennethharper-NFL-FA-33,Kenneth,harper,9999999.0,kenneth,None,None,['RB'],Temple,Harper,2574812.0,None,None,24.0,29044.0,"5'10""",33.0,None,227,None,Kenneth Harper,None,None,None,2730,False,None,nfl,None,0.0,None,None
None,Inactive,None,1993-08-22,terrellwatson,None,None,17066.0,RB,10675.0,613358.0,None,ced6a2eb-a067-4865-b9e4-f6b0a925e55f,None,#terrellwatson-NFL-FA-42,Terrell,watson,9999999.0,terrell,None,None,['RB'],Azusa Pacific,Watson,2581598.0,None,None,28.0,29178.0,73,42.0,None,240,None,Terrell Watson,Oxnard (CA),None,00-0031793,2598,False,1535987767917.0,nfl,None,7.0,10511.0,None
None,Inactive,None,1992-11-03,durronneal,None,None,18417.0,WR,None,691274.0,None,da83ac97-1676-42d1-ac8e-9b4182bd4c36,None,#durronneal-NFL-FA-5,Durron,neal,9999999.0,durron,None,None,['WR'],Oklahoma,Neal,2976594.0,None,None,25.0,29626.0,"5'10""",5.0,None,202,None,Durron Neal,None,None,None,3630,False,None,nfl,None,0.0,11425.0,None
None,Inactive,None,1998-10-23,khaliltate,None,None,22386.0,WR,None,None,None,dc3500ba-a2ea-4e90-af11-cd2f16884bb0,None,#khaliltate-NFL-FA-17,Khalil,tate,9999999.0,khalil,None,None,['WR'],Arizona,Tate,None,None,None,23.0,32971.0,74,17.0,None,215,None,Khalil Tate,Junipero Serra (CA),None,None,7401,True,1623297614855.0,nfl,None,2.0,14481.0,None
None,Active,None,1996-06-26,jacesternberger,None,None,20952.0,TE,None,877598.0,None,f808794b-3135-4f75-b46a-ba90bf6b8502,None,#jacesternberger-NFL-FA-85,Jace,sternberger,400.0,jace,None,None,['TE'],Texas A&M,Sternberger,3917962.0,None,None,26.0,31907.0,76,85.0,None,251,None,Jace Sternberger,Kingfisher (OK),877598.0, 00-0035671,6139,True,1661795747899.0,nfl,None,3.0,13495.0,None
None,Active,None,1998-08-04,freddieswain,None,MIA,21960.0,WR,None,None,3.0,81997ce2-9e70-4014-999a-25ebb405dbf6,SWR,#freddieswain-NFL-MIA-88,Freddie,swain,9999999.0,freddie,None,None,['WR'],Florida,Swain,4034950.0,None,None,24.0,32884.0,72,88.0,None,197,None,Freddie Swain,North Marion (FL),910463.0,None,7135,True,1678914031554.0,nfl,None,3.0,14644.0,None
None,Active,None,1994-08-29,broganroback,None,None,20595.0,QB,None,744039.0,None,c9d1cbdb-96b7-4264-9469-042f42591346,None,#broganroback-NFL-FA-0,Brogan,roback,9999999.0,brogan,None,None,['QB'],Eastern Michigan,Roback,3059773.0,None,None,27.0,31695.0,75,0.0,None,218,None,Brogan Roback,St. John's Jesuit,None,00-0034697,5597,True,1557850830183.0,nfl,None,4.0,13183.0,None
None,Inactive,None,1987-04-04,konradreuland,None,None,13449.0,TE,None,334877.0,None,07a68177-0b79-455b-b8a4-8107cc1c3be0,None,#konradreuland-NFL-FA-49,Konrad,reuland,9999999.0,konrad,None,None,['TE'],Stanford,Reuland,14434.0,None,None,33.0,25223.0,"6'5""",49.0,None,260,None,Konrad Reuland,Mission Viejo (CA),None,None,984,False,None,nfl,None,9.0,8520.0,None
None,Active,None,1990-03-15,tavonaustin,None,None,15215.0,WR,8402.0,513826.0,None,502b3a6c-e965-478a-858e-964b4ac2296c,None,#tavonaustin-NFL-FA-86,Tavon,austin,500.0,tavon,None,None,['WR'],West Virginia,Austin,15786.0,None,None,32.0,26631.0,68,86.0,None,185,None,Tavon Austin,Dunbar (MD),513826.0,00-0030525,1567,True,1665100228698.0,nfl,None,9.0,8793.0,None
None,Active,None,1993-05-24,nelsonagholor,None,BAL,16781.0,WR,10360.0,691055.0,2.0,cfb0ff68-51cb-4dad-ba81-f9e019a93a91,RWR,#nelsonagholor-NFL-BAL-15,Nelson,agholor,540.0,nelson,None,None,['WR'],USC,Agholor,2971618.0,None,None,29.0,28408.0,72,15.0,None,198,None,Nelson Agholor,Berkeley Prep (FL),691055.0,00-0031549,2325,True,1682709316650.0,nfl,None,8.0,10132.0,None
None,Active,None,1997-11-06,johnbates,None,WAS,None,TE,None,None,2.0,3208880b-949f-4926-85eb-1940770550ea,TE,#johnbates-NFL-WAS-87,John,bates,9999999.0,john,None,None,['TE'],Boise State,Bates,None,None,None,25.0,None,78,87.0,None,259,None,John Bates,Lebanon (OR),944038.0,None,7716,True,1673890512635.0,nfl,None,2.0,15289.0,None
None,Inactive,None,1998-11-12,michaelwarren,None,DET,21793.0,RB,None,None,None,4a096c4e-7738-43b3-984c-7ea604a96742,None,#michaelwarren-NFL-DET-0,Michael,warren,356.0,michael,None,None,['RB'],Cincinnati,Warren,4239083.0,None,None,23.0,32972.0,71,0.0,None,224,None,Michael Warren,Central Catholic (OH),None,None,6992,True,1629159044233.0,nfl,None,2.0,14496.0,None
None,Inactive,None,1983-09-08,johnnieleehiggins,None,None,7613.0,WR,None,None,None,,None,#johnnieleehiggins-NFL-FA-17,JohnnieLee,higgins,9999999.0,johnnielee,None,None,['WR'],Texas-El Paso,Higgins,None,None,None,34.0,None,"5'11""",17.0,None,185,None,JohnnieLee Higgins,None,None,None,308,False,None,nfl,None,5.0,None,None
None,Inactive,None,1994-05-06,rjshelton,None,None,19271.0,WR,None,748710.0,None,9e9a36ec-3191-48ec-961c-8a08d961954a,None,#rjshelton-NFL-FA-83,R.J.,shelton,9999999.0,rj,None,None,['WR'],Michigan State,Shelton,3052632.0,None,None,27.0,30444.0,71,83.0,None,205,None,R.J. Shelton,Beaver Dam (WI),None,None,4411,True,1510100701743.0,nfl,None,5.0,12403.0,None
None,Active,None,1993-02-01,reecehorn,None,None,18715.0,WR,None,704783.0,None,f28143c1-321c-4c45-a717-c154ee4cb6a4,None,#reecehorn-NFL-FA-15,Reece,horn,9999999.0,reece,None,None,['WR'],Indianapolis,Horn,2989641.0,None,None,28.0,30063.0,75,15.0,None,215,None,Reece Horn,Cathedral (IN),None, 00-0033092,3893,True,1629217845461.0,nfl,None,6.0,11398.0,None
None,Inactive,None,1992-10-28,rayhamilton,None,None,17338.0,TE,None,611326.0,None,0b4d8d4b-19eb-4ab2-b154-f4fa07729e7e,None,#rayhamilton-NFL-FA-85,Ray,hamilton,9999999.0,ray,None,None,['TE'],Iowa,Hamilton,2582456.0,None,None,24.0,29016.0,"6'4""",85.0,None,251,None,Ray Hamilton,None,None,None,2870,False,None,nfl,None,0.0,None,None
